state,county,Th1_Historic_Undervaccination,Th2_Sociodemographic_Barriers,Th3_Resource_constrained_Healthcare_System,Th4_Healthcare_Accessibility_Barriers,Th5_Irregular_Care_Seeking_Behavior,CVAC
Nebraska,Washington County,0.23591213,0.004457179,0.362623368,0.190703598,0.447628144,0.108564152
Nebraska,Wayne County,0.181152499,0.042661573,0.275390003,0.043935053,0.797835084,0.132760267
Nebraska,Webster County,0.346704871,0.380133715,0.039159503,0.441260745,0.408787011,0.212671124
Nebraska,Wheeler County,0.388411334,0.427252467,0.661572748,0.211397644,0.456224132,0.390321554
Nebraska,York County,0.370900987,0.042024833,0.044890162,0.200573066,0.581661891,0.108245782
Nevada,Churchill County,0.624005094,0.373766316,0.712511939,0.447309774,0.968481375,0.715058898
Nevada,Clark County,0.813435212,0.493791786,0.874880611,0.787328876,0.989812162,0.922954473
Nevada,Douglas County,0.509073543,0.159821713,0.651384909,0.201209806,0.88220312,0.474689589
Nevada,Elko County,0.729703916,0.262336835,0.800700414,0.321235275,0.988220312,0.70646291
Nevada,Esmeralda County,0.812798472,0.789557466,0.951607768,0.934097421,0.889207259,0.983126393
Nevada,Eureka County,0.839541547,0.097421203,0.807386183,0.609678446,0.971665075,0.769500159
Nevada,Humboldt County,0.88283986,0.496975486,0.893027698,0.481056988,0.991085642,0.876154091
Nevada,Lander County,0.870741802,0.343839542,0.70741802,0.693409742,0.990130532,0.839541547
Nevada,Lincoln County,0.875517351,0.506526584,0.735116205,0.626552053,0.981534543,0.870741802
Nevada,Lyon County,0.580388411,0.459407832,0.934734161,0.364533588,0.956383317,0.76185928
Nevada,Mineral County,0.811206622,0.820120981,0.904489016,0.802929004,0.931232092,0.970391595
Nevada,Nye County,0.755491882,0.887297039,0.932823941,0.498567335,0.858325374,0.918497294
Nevada,Pershing County,0.811843362,0.779051258,0.920725883,0.808341293,0.992995861,0.976122254
Nevada,Storey County,0.548551417,0.127984718,0.933460681,0.281439032,0.864374403,0.594396689
Nevada,Washoe County,0.550780006,0.281757402,0.596625279,0.634192932,0.983126393,0.688952563
Nevada,White Pine County,0.692454632,0.546322827,0.41006049,0.241324419,0.989493792,0.634829672
Nevada,Carson City,0.543139128,0.505571474,0.46959567,0.731295766,0.978350844,0.744667303
New Hampshire,Belknap County,0.451130213,0.026743075,0.145813435,0.158866603,0.005093919,0.030563515
New Hampshire,Carroll County,0.607449857,0.046482012,0.101560013,0.29544731,0.010506208,0.067494429
New Hampshire,Cheshire County,0.477554919,0.122572429,0.339063992,0.265838905,0.028016555,0.106335562
New Hampshire,Coos County,0.602037568,0.663164597,0.033428844,0.64692773,0.00286533,0.321872015
New Hampshire,Grafton County,0.603311047,0.201528176,0.008595989,0.384272525,0.022922636,0.103470232
New Hampshire,Hillsborough County,0.442534225,0.106017192,0.172238141,0.252467367,0.055396371,0.062718879
New Hampshire,Merrimack County,0.477554919,0.035657434,0.091372174,0.194205667,0.025787966,0.034383954
New Hampshire,Rockingham County,0.436166826,0.015600127,0.155364534,0.009869468,0.025151226,0.015918497
New Hampshire,Strafford County,0.52944922,0.05698822,0.181789239,0.243553009,0.092964024,0.075772047
New Hampshire,Sullivan County,0.510347023,0.141037886,0.372492837,0.356574339,0.006367399,0.148360395
New Jersey,Atlantic County,0.403693091,0.499204075,0.100923273,0.734479465,0.098694683,0.285259472
New Jersey,Bergen County,0.322827125,0.204393505,0.074498567,0.567016874,0.080865966,0.110474371
New Jersey,Burlington County,0.321235275,0.121298949,0.164915632,0.099968163,0.077045527,0.030245145
New Jersey,Camden County,0.130531678,0.387774594,0.127347978,0.638968481,0.113658071,0.152817574
New Jersey,Cape May County,0.330468004,0.200573066,0.065584209,0.486469277,0.031518625,0.078000637
New Jersey,Cumberland County,0.253740847,0.893346068,0.23591213,0.784145177,0.211397644,0.466411971
New Jersey,Essex County,0.220312003,0.560012735,0.105062082,0.808978032,0.150907354,0.287169691
New Jersey,Gloucester County,0.124164279,0.11493155,0.217446673,0.185609678,0.095510984,0.023559376
New Jersey,Hudson County,0.297357529,0.41388093,0.113021331,0.833810888,0.253740847,0.308818848
New Jersey,Hunterdon County,0.418019739,0.043935053,0.171601401,0.045845272,0.074498567,0.027061445
New Jersey,Mercer County,0.181789239,0.321872015,0.06049029,0.681948424,0.135307227,0.145813435
New Jersey,Middlesex County,0.170964661,0.244508118,0.099331423,0.5307227,0.145495065,0.097421203
New Jersey,Monmouth County,0.428525947,0.147723655,0.072906718,0.390003184,0.079592486,0.078955747
New Jersey,Morris County,0.301814709,0.108882521,0.047118752,0.11811525,0.070678128,0.016236867
New Jersey,Ocean County,0.384590895,0.359758039,0.270296084,0.396370583,0.032155365,0.163323782
New Jersey,Passaic County,0.171601401,0.564151544,0.087233365,0.830945559,0.203756765,0.2913085
New Jersey,Salem County,0.179560649,0.510665393,0.624641834,0.503661254,0.083094556,0.305635148
New Jersey,Somerset County,0.333651703,0.112702961,0.088506845,0.17765043,0.088825215,0.032155365
New Jersey,Sussex County,0.363578478,0.080865966,0.399872652,0.072906718,0.089143585,0.0582617
New Jersey,Union County,0.202801656,0.380452085,0.107609042,0.789875836,0.152180834,0.215854823
New Jersey,Warren County,0.35434575,0.206622095,0.208850684,0.418019739,0.082457816,0.114613181
New Mexico,Bernalillo County,0.185609678,0.560967845,0.131486788,0.493473416,0.958930277,0.451766953
New Mexico,Catron County,0.224450812,0.929003502,0.335561923,0.243553009,0.828716969,0.52944922
New Mexico,Chaves County,0.319961796,0.964342566,0.211079274,0.578796562,0.957338427,0.686405603
New Mexico,Cibola County,0.209487424,0.995861191,0.157911493,0.800063674,0.951289398,0.710601719
New Mexico,Colfax County,0.133078637,0.949697549,0.034065584,0.620184655,0.949697549,0.574339382
New Mexico,Curry County,0.172874881,0.642470551,0.248010188,0.408787011,0.965616046,0.487742757
New Mexico,De Baca County,0.344476281,0.909264565,0.141992996,0.378860236,0.922317733,0.578478192
New Mexico,Doña Ana County,0.196434257,0.886660299,0.194524037,0.70741802,0.967207896,0.657433938
New Mexico,Eddy County,0.23495702,0.540273798,0.109837631,0.517987902,0.955746578,0.461954791
New Mexico,Grant County,0.184336199,0.903533906,0.036294174,0.553963706,0.888888889,0.53199618
New Mexico,Guadalupe County,0.200254696,0.991404011,0.1165234,0.696275072,0.977077364,0.668895256
New Mexico,Harding County,0.181470869,0.851321235,0.231454951,0.827443489,0.865329513,0.660617638
New Mexico,Hidalgo County,0.29544731,0.960203757,0.228271251,0.426615727,0.962432346,0.632282713
New Mexico,Lea County,0.433301496,0.722381407,0.616045845,0.52944922,0.970073225,0.754536772
New Mexico,Lincoln County,0.146131805,0.702642471,0.258516396,0.509391913,0.858962114,0.497293855
New Mexico,Los Alamos County,0.243553009,0.074180197,0.107290672,0.089143585,0.876472461,0.149633875
New Mexico,Luna County,0.243553009,0.99840815,0.29417383,0.794651385,0.923272843,0.749442853
New Mexico,McKinley County,0.160140083,0.99936326,0.593123209,0.949379179,0.936962751,0.849092646
New Mexico,Mora County,0.247055078,0.99713467,0.215854823,0.475326329,0.955428208,0.638013372
New Mexico,Otero County,0.280483922,0.862145813,0.388411334,0.714740528,0.951926138,0.738936644
New Mexico,Quay County,0.23336517,0.983126393,0.17382999,0.630372493,0.94364852,0.661891117
New Mexico,Rio Arriba County,0.3527539,0.984081503,0.051894301,0.497293855,0.953199618,0.621776504
New Mexico,Roosevelt County,0.407195161,0.76440624,0.277300223,0.524355301,0.969754855,0.653613499
New Mexico,Sandoval County,0.199299586,0.452085323,0.29194524,0.182425979,0.948424069,0.363578478
New Mexico,San Juan County,0.147086915,0.974530404,0.513212353,0.474052849,0.953517988,0.692773002
New Mexico,San Miguel County,0.191658707,0.989493792,0.089780325,0.657115568,0.952881248,0.635784782
New Mexico,Santa Fe County,0.222858962,0.474689589,0.023559376,0.230181471,0.937917861,0.301177969
New Mexico,Sierra County,0.246099968,0.972620185,0.099013053,0.665074817,0.840815027,0.616364215
New Mexico,Socorro County,0.278255333,0.967526266,0.150270614,0.828716969,0.970709965,0.737981535
New Mexico,Taos County,0.288761541,0.966889526,0.041706463,0.552690226,0.921044253,0.600764088
New Mexico,Torrance County,0.245144858,0.988857052,0.554282076,0.182107609,0.94205667,0.64438077
New Mexico,Union County,0.388092964,0.972301815,0.393823623,0.815027061,0.971983445,0.82330468
New Mexico,Valencia County,0.264883795,0.93919134,0.554282076,0.200573066,0.960522127,0.64660936
New York,Albany County,0.204393505,0.278573703,0.032155365,0.377586756,0.372492837,0.113658071
New York,Allegany County,0.299904489,0.616682585,0.23654887,0.608404967,0.545049347,0.443807705
New York,Bronx County,0.344157911,0.878382681,0.034702324,0.611588666,0.640560331,0.505571474
New York,Broome County,0.241961159,0.53231455,0.046163642,0.423432028,0.35561923,0.206303725
New York,Cattaraugus County,0.212989494,0.82330468,0.209487424,0.679719834,0.336198663,0.430754537
New York,Cayuga County,0.240050939,0.40942375,0.066220949,0.422158548,0.341292582,0.17414836
New York,Chautauqua County,0.163323782,0.790830946,0.168099331,0.513530723,0.35561923,0.333333333
New York,Chemung County,0.155046164,0.334288443,0.218083413,0.556510665,0.320598535,0.201209806
New York,Chenango County,0.23400191,0.47309774,0.287488061,0.491881566,0.452722063,0.318688316
New York,Clinton County,0.222540592,0.371537727,0.11907036,0.485832537,0.435211716,0.216173193
New York,Columbia County,0.215536453,0.252467367,0.306271888,0.327921044,0.29417383,0.151225724
New York,Cortland County,0.185928048,0.370582617,0.035020694,0.449856734,0.427570837,0.171601401
New York,Delaware County,0.203120025,0.679083095,0.298949379,0.524673671,0.432664756,0.387774594
New York,Dutchess County,0.163642152,0.181152499,0.081184336,0.29481057,0.386182744,0.076727157
New York,Erie County,0.192613817,0.494428526,0.065265839,0.376631646,0.321235275,0.165552372
New York,Essex County,0.227952881,0.348615091,0.088188475,0.444444444,0.432664756,0.190066858
New York,Franklin County,0.191340337,0.735116205,0.104106972,0.577841452,0.458452722,0.360076409
New York,Fulton County,0.200573066,0.53104107,0.275708373,0.540592168,0.310729067,0.29162687
New York,Genesee County,0.209169054,0.284622732,0.106017192,0.460681312,0.336198663,0.151544094
New York,Greene County,0.323463865,0.743393824,0.223814072,0.483922318,0.466411971,0.423432028
New York,Hamilton County,0.153454314,0.450811843,0.491881566,0.125437759,0.287169691,0.179879019
New York,Herkimer County,0.220630372,0.472461,0.488379497,0.557465775,0.306908628,0.35243553
New York,Jefferson County,0.229863101,0.321872015,0.062400509,0.555237186,0.515122572,0.23432028
New York,Kings County,0.369309137,0.632282713,0.019102197,0.551735116,0.500477555,0.363260108
New York,Lewis County,0.190703598,0.431709647,0.321553645,0.139446036,0.457179242,0.189111748
New York,Livingston County,0.35402738,0.17382999,0.394778733,0.312002547,0.41260745,0.220948742
New York,Madison County,0.282394142,0.192613817,0.159503343,0.221585482,0.375039796,0.105698822
New York,Monroe County,0.29576568,0.417701369,0.113658071,0.381725565,0.357211079,0.195797517
New York,Montgomery County,0.184654569,0.879019421,0.090098695,0.64565425,0.347659981,0.391595033
New York,Nassau County,0.187838268,0.170327921,0.063992359,0.1747851,0.343202802,0.047118752
New York,New York County,0.224132442,0.375358166,0,0.441260745,0.487742757,0.184972939
New York,Niagara County,0.188156638,0.515122572,0.207258835,0.368354027,0.301814709,0.200573066
New York,Oneida County,0.23463865,0.563196434,0.079274117,0.386501114,0.345749761,0.210124164
New York,Onondaga County,0.195160777,0.443807705,0.089143585,0.387456224,0.347659981,0.169691181
New York,Ontario County,0.267112385,0.123209169,0.135943967,0.370582617,0.322508755,0.103151862
New York,Orange County,0.166825852,0.421840178,0.070041388,0.491881566,0.442852595,0.204711875
New York,Orleans County,0.333333333,0.635784782,0.261381726,0.521489971,0.358802929,0.377905126
New York,Oswego County,0.334925183,0.29481057,0.181470869,0.462909901,0.408150271,0.2330468
New York,Otsego County,0.1779688,0.459726202,0.043616683,0.521808341,0.360076409,0.195160777
New York,Putnam County,0.151225724,0.091372174,0.268385864,0.062400509,0.333333333,0.042343203
New York,Queens County,0.297994269,0.446673034,0.017828717,0.650429799,0.523400191,0.317414836
New York,Rensselaer County,0.219038523,0.211397644,0.195797517,0.355937599,0.399872652,0.146768545
New York,Richmond County,0.29353709,0.441579115,0.084368036,0.406240051,0.439668895,0.226997771
New York,Rockland County,0.203756765,0.443170965,0.087870105,0.47341611,0.395733843,0.207258835
New York,St. Lawrence County,0.179879019,0.533906399,0.138490926,0.593759949,0.416746259,0.29417383
New York,Saratoga County,0.188475008,0.021649156,0.2362305,0.036930914,0.297357529,0.029290035
New York,Schenectady County,0.204711875,0.306590258,0.152499204,0.379496975,0.359758039,0.154091054
New York,Schoharie County,0.199617956,0.475007959,0.481375358,0.360713149,0.340019102,0.290035021
New York,Schuyler County,0.170327921,0.437121936,0.408787011,0.268385864,0.361986628,0.220312003
New York,Seneca County,0.256606176,0.515759312,0.584845591,0.665711557,0.370900987,0.47214263
New York,Steuben County,0.190385228,0.488061127,0.104425342,0.566061764,0.2944922,0.219675263
New York,Suffolk County,0.17510347,0.189111748,0.126711238,0.077682267,0.391276663,0.050939191
New York,Sullivan County,0.23750398,0.666985037,0.170327921,0.602674308,0.491881566,0.397962432
New York,Tioga County,0.17892391,0.143584846,0.496657116,0.215536453,0.29353709,0.128939828
New York,Tompkins County,0.541228908,0.232091691,0.232091691,0.415154409,0.58707418,0.339382362
New York,Ulster County,0.465775231,0.308500478,0.161095193,0.339063992,0.339063992,0.211716014
New York,Warren County,0.275390003,0.17382999,0.00095511,0.427252467,0.289716651,0.090417065
New York,Washington County,0.251193887,0.2330468,0.323463865,0.370264247,0.342884432,0.183699459
New York,Wayne County,0.318369946,0.327602674,0.375039796,0.40910538,0.333014963,0.260108246
New York,Westchester County,0.183381089,0.259153136,0.049665712,0.453677173,0.373766316,0.126392869
New York,Wyoming County,0.248010188,0.438395415,0.349570201,0.269977714,0.571474053,0.298312639
New York,Yates County,0.223814072,0.549188157,0.068767908,0.8834766,0.419929959,0.390958294
North Carolina,Alamance County,0.2944922,0.575931232,0.865329513,0.643744031,0.377268386,0.595033429
North Carolina,Alexander County,0.408787011,0.70391595,0.961795606,0.388729704,0.391913403,0.626870423
North Carolina,Alleghany County,0.310729067,0.88411334,0.862145813,0.76758994,0.407831901,0.746577523
North Carolina,Anson County,0.466730341,0.955109838,0.974530404,0.921680993,0.41165234,0.872015282
North Carolina,Ashe County,0.404011461,0.755173512,0.731295766,0.82075772,0.405284941,0.711875199
North Carolina,Avery County,0.47341611,0.718879338,0.373447947,0.629099013,0.563514804,0.595351799
North Carolina,Beaufort County,0.290671761,0.834129258,0.794014645,0.873925501,0.29576568,0.699777141
North Carolina,Bertie County,0.7086915,0.918815664,0.916587074,0.94364852,0.394141993,0.906399236
North Carolina,Bladen County,0.631327603,0.960203757,0.877745941,0.944921999,0.464820121,0.905444126
North Carolina,Brunswick County,0.284941102,0.230818211,0.622413244,0.403374721,0.262655205,0.273161414
North Carolina,Buncombe County,0.398599172,0.419293219,0.416746259,0.52881248,0.360713149,0.382362305
North Carolina,Burke County,0.402737982,0.873607131,0.626552053,0.677491245,0.375676536,0.659662528
North Carolina,Cabarrus County,0.480738618,0.142629736,0.808978032,0.317733206,0.444126074,0.405603311
North Carolina,Caldwell County,0.348296721,0.714740528,0.799426934,0.666348297,0.357847819,0.637695002
North Carolina,Camden County,0.419929959,0.095829354,0.995224451,0.278573703,0.368672397,0.395415473
North Carolina,Carteret County,0.289079911,0.088188475,0.503979624,0.541228908,0.305316778,0.247691818
North Carolina,Caswell County,0.441260745,0.911811525,0.927411652,0.863419293,0.407195161,0.826806749
North Carolina,Catawba County,0.310729067,0.513530723,0.342566062,0.592486469,0.392868513,0.393505253
North Carolina,Chatham County,0.309455587,0.331741484,0.537090099,0.578478192,0.313276027,0.361668259
North Carolina,Cherokee County,0.549506527,0.711556829,0.584208851,0.610951926,0.314549507,0.600445718
North Carolina,Chowan County,0.47118752,0.776504298,0.35561923,0.913403375,0.341292582,0.627507163
North Carolina,Clay County,0.503342884,0.519898122,0.842088507,0.924546323,0.298312639,0.699458771
North Carolina,Cleveland County,0.407513531,0.842725247,0.658389048,0.919452404,0.344794651,0.730340656
North Carolina,Columbus County,0.596943649,0.972938555,0.562241324,0.88124801,0.521808341,0.82234957
North Carolina,Craven County,0.462909901,0.393505253,0.613180516,0.771410379,0.428525947,0.568927093
North Carolina,Cumberland County,0.609678446,0.53231455,0.807067813,0.682903534,0.499522445,0.719516078
North Carolina,Currituck County,0.415154409,0.048392232,0.988220312,0.378860236,0.381407195,0.41292582
North Carolina,Dare County,0.401782872,0.148360395,0.328557784,0.437121936,0.361031519,0.230818211
North Carolina,Davidson County,0.310729067,0.593441579,0.966252786,0.731614136,0.370582617,0.665074817
North Carolina,Davie County,0.280165552,0.272524674,0.580388411,0.328239414,0.319961796,0.265838905
North Carolina,Duplin County,0.511620503,0.945240369,0.796561605,0.885386819,0.569563833,0.865647883
North Carolina,Durham County,0.332059854,0.290353391,0.579433301,0.794969755,0.482012098,0.497930595
North Carolina,Edgecombe County,0.423432028,0.977077364,0.783190067,0.897484877,0.312639287,0.789557466
North Carolina,Forsyth County,0.310729067,0.467048711,0.560331105,0.775230818,0.369945877,0.500159185
North Carolina,Franklin County,0.326010825,0.522763451,0.989175422,0.534861509,0.387774594,0.595988539
North Carolina,Gaston County,0.35339064,0.475644699,0.602355938,0.603947787,0.369627507,0.475644699
North Carolina,Gates County,0.618274435,0.659344158,0.986946832,0.450811843,0.404011461,0.712830309
North Carolina,Graham County,0.457497612,0.94396689,0.716014008,0.873288762,0.41006049,0.791149316
North Carolina,Granville County,0.475007959,0.404648201,0.915950334,0.513530723,0.535498249,0.623049984
North Carolina,Greene County,0.453040433,0.915313594,0.921362623,0.9385546,0.449856734,0.859598854
North Carolina,Guilford County,0.356892709,0.601400828,0.760904171,0.623686724,0.392231773,0.58675581
North Carolina,Halifax County,0.368035657,0.968163005,0.544730977,0.957020057,0.316459726,0.725565107
North Carolina,Harnett County,0.388729704,0.438713785,0.956701687,0.650748169,0.506844954,0.653295129
North Carolina,Haywood County,0.448901624,0.521171601,0.837312958,0.634829672,0.276981853,0.582617001
North Carolina,Henderson County,0.285259472,0.35434575,0.318688316,0.557465775,0.288761541,0.273479784
North Carolina,Hertford County,0.727156956,0.932505571,0.499204075,0.929321872,0.419611589,0.815345431
North Carolina,Hoke County,0.622413244,0.681311684,0.990448902,0.668258516,0.625278574,0.832537408
North Carolina,Hyde County,0.384909265,0.992040751,0.859280484,0.41133397,0.545686087,0.736389685
North Carolina,Iredell County,0.316778096,0.263291945,0.643744031,0.382043935,0.41324419,0.343202802
North Carolina,Jackson County,0.494428526,0.690862783,0.368990767,0.803247373,0.668576886,0.684495384
North Carolina,Johnston County,0.399235912,0.392231773,0.959248647,0.514167463,0.499522445,0.597580388
North Carolina,Jones County,0.366125438,0.865011143,0.885705189,0.885705189,0.304043298,0.7637695
North Carolina,Lee County,0.355937599,0.770136899,0.829990449,0.785418656,0.423113658,0.727793696
North Carolina,Lenoir County,0.356892709,0.874562241,0.523400191,0.957975167,0.318369946,0.686087233
North Carolina,Lincoln County,0.317414836,0.254695957,0.906717606,0.387137854,0.41388093,0.436166826
North Carolina,McDowell County,0.611270296,0.741165234,0.878701051,0.773638968,0.504616364,0.815663801
North Carolina,Macon County,0.397962432,0.671123846,0.460681312,0.747851003,0.338745622,0.547596307
North Carolina,Madison County,0.456860872,0.383954155,0.842725247,0.640560331,0.340019102,0.565425024
North Carolina,Martin County,0.347659981,0.838904807,0.735752945,0.88475008,0.35148042,0.726520216
North Carolina,Mecklenburg County,0.362941738,0.238777459,0.671123846,0.571792423,0.473734479,0.447309774
North Carolina,Mitchell County,0.555555556,0.731614136,0.255651067,0.82171283,0.382362305,0.591212989
North Carolina,Montgomery County,0.485514167,0.917860554,0.94396689,0.828080229,0.479146769,0.853231455
North Carolina,Moore County,0.341292582,0.273479784,0.547277937,0.483285578,0.269977714,0.310729067
North Carolina,Nash County,0.362623368,0.598853868,0.670487106,0.819165871,0.328239414,0.603947787
North Carolina,New Hanover County,0.308500478,0.227952881,0.59025788,0.672397326,0.417382999,0.415472779
North Carolina,Northampton County,0.527539,0.935052531,0.958930277,0.958930277,0.288124801,0.856415154
North Carolina,Onslow County,0.497293855,0.257561286,0.917860554,0.443170965,0.791149316,0.642470551
North Carolina,Orange County,0.333970073,0.098057943,0.597262018,0.362941738,0.552053486,0.320598535
North Carolina,Pamlico County,0.308500478,0.618911175,0.576567972,0.775230818,0.281439032,0.52849411
North Carolina,Pasquotank County,0.541547278,0.552053486,0.710920089,0.926774912,0.398917542,0.717287488
North Carolina,Pender County,0.407831901,0.376950016,0.879019421,0.432028017,0.35370901,0.490608087
North Carolina,Perquimans County,0.508436804,0.739255014,0.972938555,0.734479465,0.262336835,0.743393824
North Carolina,Person County,0.415791149,0.623049984,0.812480102,0.64883795,0.324418975,0.617000955
North Carolina,Pitt County,0.4110156,0.460681312,0.698503661,0.857051894,0.511620503,0.652340019
North Carolina,Polk County,0.304998408,0.432983126,0.650111429,0.711875199,0.300541229,0.474052849
North Carolina,Randolph County,0.366125438,0.724291627,0.921044253,0.718242598,0.422158548,0.724609997
North Carolina,Richmond County,0.476599809,0.964660936,0.82489653,0.925819803,0.390321554,0.832219039
North Carolina,Robeson County,0.558102515,0.994269341,0.673034066,0.956383317,0.525310411,0.865329513
North Carolina,Rockingham County,0.461318052,0.88061127,0.826806749,0.836357848,0.315822986,0.768226679
North Carolina,Rowan County,0.457179242,0.605539637,0.857370264,0.670168736,0.382043935,0.664438077
North Carolina,Rutherford County,0.398917542,0.807067813,0.805475963,0.895574658,0.303724928,0.742120344
North Carolina,Sampson County,0.453040433,0.937599491,0.787647246,0.914040115,0.541865648,0.847819166
North Carolina,Scotland County,0.537726839,0.927411652,0.655205349,0.945558739,0.381407195,0.801337154
North Carolina,Stanly County,0.453677173,0.267749124,0.944603629,0.563833174,0.349888571,0.534861509
North Carolina,Stokes County,0.345113021,0.741165234,0.929640242,0.423432028,0.308818848,0.591531359
North Carolina,Surry County,0.307545368,0.864374403,0.686723973,0.854504935,0.35402738,0.693728112
North Carolina,Swain County,0.46895893,0.928048392,0.445081184,0.936326011,0.510983763,0.759949061
North Carolina,Transylvania County,0.340974212,0.357847819,0.739891754,0.539955428,0.248646928,0.418019739
North Carolina,Tyrrell County,0.462591531,0.906080866,0.962113976,0.911493155,0.515122572,0.8802929
North Carolina,Union County,0.356892709,0.055078001,0.94110156,0.303088188,0.451448583,0.375994906
North Carolina,Vance County,0.375994906,0.850684495,0.82330468,0.932823941,0.332696593,0.76631646
North Carolina,Wake County,0.317414836,0.081502706,0.662527857,0.231773321,0.481056988,0.262336835
North Carolina,Warren County,0.444444444,0.975803884,0.972301815,0.93982808,0.382680675,0.867876472
North Carolina,Washington County,0.596625279,0.957020057,0.870741802,0.960840497,0.342247692,0.871378542
North Carolina,Watauga County,0.339063992,0.190066858,0.512893983,0.562878064,0.651703279,0.429162687
North Carolina,Wayne County,0.320916905,0.724291627,0.732250876,0.908627826,0.394460363,0.696911812
North Carolina,Wilkes County,0.345113021,0.751353072,0.936326011,0.70741802,0.327602674,0.694046482
North Carolina,Wilson County,0.464820121,0.856415154,0.868831582,0.94269341,0.35052531,0.810569882
North Carolina,Yadkin County,0.2944922,0.871696912,0.979942693,0.70455269,0.364851958,0.743075454
North Carolina,Yancey County,0.507481694,0.796561605,0.852913085,0.807704553,0.379178606,0.775549188
North Dakota,Adams County,0.028971665,0.414836039,0.00127348,0.103151862,0.503979624,0.066857689
North Dakota,Barnes County,0.134988857,0.084686406,0.003502069,0.219356893,0.781598217,0.104106972
North Dakota,Benson County,0.290353391,0.957975167,0.498567335,0.70455269,0.832219039,0.758038841
North Dakota,Billings County,0.111747851,0.247373448,0.678446355,0.00063674,0.482330468,0.183381089
North Dakota,Bottineau County,0.226361032,0.11524992,0.29512894,0.006367399,0.710283349,0.136899077
North Dakota,Bowman County,0.229226361,0.016236867,0.071951608,0.054759631,0.689907673,0.067812798
North Dakota,Burke County,0.06176377,0.110792741,0.29703916,0.017510347,0.651384909,0.084049666
North Dakota,Burleigh County,0.040114613,0.035339064,0.027698185,0.070041388,0.790830946,0.052212671
North Dakota,Cass County,0.122254059,0.052849411,0.023559376,0.113976441,0.839859917,0.086914995
North Dakota,Cavalier County,0.162687042,0.340019102,0.192932187,0.007959249,0.474371219,0.095192614
North Dakota,Dickey County,0.121298949,0.025151226,0.005093919,0.041706463,0.752308182,0.048073862
North Dakota,Divide County,0.204075135,0.23400191,0.052212671,0.122254059,0.486469277,0.074498567
North Dakota,Dunn County,0.206303725,0.29512894,0.29321872,0.171283031,0.795924865,0.258834766
North Dakota,Eddy County,0.165552372,0.540910538,0.340974212,0.2362305,0.519898122,0.272843044
North Dakota,Emmons County,0.134033747,0.549824897,0.067176059,0.018147087,0.323782235,0.073225088
North Dakota,Foster County,0.195797517,0.270614454,0.012416428,0.141674626,0.664438077,0.11779688
North Dakota,Golden Valley County,0.192932187,0.261700096,0.077363897,0.250557147,0.612225406,0.150907354
North Dakota,Grand Forks County,0.073861827,0.222222222,0.013053168,0.123845909,0.842406877,0.11588666
North Dakota,Grant County,0.135307227,0.533588029,0.078637377,0.015281757,0.358802929,0.079910856
North Dakota,Griggs County,0.158229863,0.11779688,0.030881885,0.019738937,0.388092964,0.020694046
North Dakota,Hettinger County,0.106653932,0.363896848,0.112702961,0.039796243,0.460044572,0.071633238
North Dakota,Kidder County,0.037886024,0.498248965,0.205348615,0.121935689,0.690226043,0.193568927
North Dakota,LaMoure County,0.108245782,0.29608405,0.124801019,0.068767908,0.52849411,0.080865966
North Dakota,Logan County,0.102515123,0.452403693,0.187519898,0.033110474,0.393505253,0.091053805
North Dakota,McHenry County,0.141037886,0.207895575,0.513849093,0.067494429,0.453995543,0.147723655
North Dakota,McIntosh County,0.206303725,0.604266157,0.021012416,0.160140083,0.264565425,0.111111111
North Dakota,McKenzie County,0.231773321,0.202801656,0.386182744,0.17828717,0.830627189,0.280802292
North Dakota,McLean County,0.11493155,0.159184973,0.00254696,0.027379815,0.616364215,0.044571792
North Dakota,Mercer County,0.264565425,0.222222222,0.021649156,0.153454314,0.775230818,0.161731933
North Dakota,Morton County,0.049028972,0.095510984,0.371537727,0.007004139,0.734161095,0.111747851
North Dakota,Mountrail County,0.221267112,0.386819484,0.121935689,0.440305635,0.843043617,0.340655842
North Dakota,Nelson County,0.078319007,0.396370583,0.049028972,0.049347342,0.405921681,0.055078001
North Dakota,Oliver County,0.127029608,0.344476281,0.266157275,0.031836995,0.684177014,0.166507482
North Dakota,Pembina County,0.226361032,0.47023241,0.127984718,0.086914995,0.729067176,0.218401783
North Dakota,Pierce County,0.224769182,0.219675263,0.052849411,0.024514486,0.64533588,0.090417065
North Dakota,Ramsey County,0.105380452,0.420566699,0.014963387,0.461954791,0.802292264,0.273798153
North Dakota,Ransom County,0.091372174,0.113658071,0.024514486,0.11843362,0.7055078,0.067176059
North Dakota,Renville County,0.084368036,0.069723018,0.318051576,0.00254696,0.524355301,0.05698822
North Dakota,Richland County,0.127029608,0.079592486,0.421203438,0.113021331,0.771092009,0.181470869
North Dakota,Rolette County,0.341929322,0.849729386,0.095192614,0.797516714,0.834129258,0.64629099
North Dakota,Sargent County,0.128939828,0.06112703,0.52976759,0.005730659,0.746259153,0.172556511
North Dakota,Sheridan County,0.051894301,0.602992677,0.153454314,0.033428844,0.328239414,0.092008914
North Dakota,Sioux County,0.35084368,0.934415791,0.426297358,0.864692773,0.854186565,0.797198344
North Dakota,Slope County,0.092645654,0.142311366,0.580388411,0.00159185,0.691181152,0.179560649
North Dakota,Stark County,0.090098695,0.251512257,0.042024833,0.260426616,0.771092009,0.156956383
