FIPS,state,county,Th1_Lower Coverage and Higher Refusal Rates,Th2_Lack of Access to Infomation,Th2_Socio-economically disadvantaged,Th3_Low Healthcare System Capacity,Th3_Weak Healthcare System,Th4_Barriers due to cost,Th4_Barriers due to Transportation,Th5_Lack of Designated Medical Home,Th5_Lack of Routine Care Visits
06031,California,Kings County,0.877745941,0.449538364,0.88506845,0.597262018,0.298949379,0.319325056,0.393823623,0.981534543,0.99968163
06033,California,Lake County,0.996816301,0.702324101,0.893982808,0.748806113,0.249920408,0.302769819,0.417382999,0.755173512,0.971665075
06035,California,Lassen County,0.892709328,0.567335244,0.678127985,0.640560331,0.227634511,0.132760267,0.419929959,0.964979306,0.99904489
06037,California,Los Angeles County,0.858962114,0.327602674,0.5858007,0.382362305,0.300541229,0.430754537,0.637376632,0.967207896,0.991085642
06039,California,Madera County,0.928366762,0.496020376,0.899395097,0.573065903,0.23686724,0.361031519,0.213307864,0.970709965,0.993950971
06041,California,Marin County,0.783190067,0.159503343,0.098376313,0.344476281,0.170646291,0.104743712,0.089461955,0.710601719,0.964660936
06043,California,Mariposa County,0.99808978,0.802929004,0.659344158,0.918497294,0.223495702,0.204393505,0.317096466,0.768863419,0.980261063
06045,California,Mendocino County,0.909264565,0.655205349,0.70487106,0.106335562,0.191340337,0.375994906,0.519579752,0.813116842,0.982808023
06047,California,Merced County,0.805475963,0.340974212,0.936007641,0.687042343,0.442534225,0.361031519,0.523081821,0.977395734,0.99745304
06049,California,Modoc County,0.972620185,0.980897803,0.852913085,0.448583254,0.206303725,0.53040433,0.183381089,0.796879975,0.982808023
06051,California,Mono County,0.966889526,0.305635148,0.501114295,0.742120344,0.202164916,0.593441579,0.009551098,0.965297676,1
06053,California,Monterey County,0.793377905,0.371856097,0.584208851,0.676536135,0.214899713,0.437440306,0.109837631,0.976122254,0.996179561
06055,California,Napa County,0.806431073,0.250875517,0.29576568,0.515759312,0.191977077,0.223495702,0.185291309,0.88124801,0.987265202
06057,California,Nevada County,0.978032474,0.063992359,0.265520535,0.601400828,0.17446673,0.268704234,0.129894938,0.685132124,0.961158867
06059,California,Orange County,0.76313276,0.191977077,0.356574339,0.368672397,0.193887297,0.322508755,0.05698822,0.913085005,0.990130532
06061,California,Placer County,0.76249602,0.079910856,0.150588984,0.558739255,0.169372811,0.11684177,0.054122891,0.758038841,0.981534543
06063,California,Plumas County,0.954473098,0.495702006,0.496657116,0.166825852,0.279847182,0.095829354,0.363578478,0.755173512,0.978032474
06065,California,Riverside County,0.878701051,0.270932824,0.624960204,0.755810252,0.247055078,0.387774594,0.035339064,0.956383317,0.992359121
06067,California,Sacramento County,0.785418656,0.215854823,0.508755174,0.592804839,0.251512257,0.196434257,0.422158548,0.905762496,0.989493792
06069,California,San Benito County,0.88475008,0.197707736,0.519898122,0.912448265,0.228271251,0.319325056,0.004138809,0.970391595,0.99745304
06071,California,San Bernardino County,0.961477237,0.289398281,0.698503661,0.64851958,0.318369946,0.366762178,0.130213308,0.972301815,0.995542821
06073,California,San Diego County,0.892072588,0.182425979,0.399235912,0.532632919,0.200573066,0.335243553,0.249283668,0.926456543,0.992677491
06075,California,San Francisco County,0.848774276,0.23782235,0.227952881,0.216491563,0.196434257,0.108564152,0.777459408,0.88315823,0.987901942
06077,California,San Joaquin County,0.797516714,0.364851958,0.697548551,0.773002229,0.251512257,0.262973575,0.396370583,0.963069086,0.992995861
06079,California,San Luis Obispo County,0.709964979,0.154409424,0.343839542,0.391595033,0.171919771,0.231454951,0.138490926,0.865011143,0.988857052
06081,California,San Mateo County,0.759949061,0.186564788,0.142311366,0.540273798,0.166825852,0.125119389,0.201528176,0.868194842,0.982808023
06083,California,Santa Barbara County,0.777777778,0.269340974,0.442534225,0.385227635,0.168099331,0.446991404,0.340337472,0.963069086,0.993950971
06085,California,Santa Clara County,0.769181789,0.189111748,0.151544094,0.553326966,0.190703598,0.128621458,0.187519898,0.908627826,0.988857052
06087,California,Santa Cruz County,0.88379497,0.272843044,0.416109519,0.320280166,0.180834129,0.169054441,0.2330468,0.908627826,0.993314231
06089,California,Shasta County,0.874562241,0.340655842,0.603629417,0.096466094,0.196752627,0.268704234,0.542820758,0.76281439,0.978032474
06091,California,Sierra County,0.990448902,0.53135944,0.521808341,0.46959567,0.197707736,0.387774594,0.874243871,0.724609997,0.977395734
06093,California,Siskiyou County,0.946832219,0.500795925,0.769500159,0.154409424,0.187201528,0.223495702,0.638650111,0.795288125,0.981534543
06095,California,Solano County,0.859917224,0.161731933,0.41260745,0.676854505,0.225087552,0.147405285,0.171919771,0.892072588,0.984718243
06097,California,Sonoma County,0.792741165,0.217128303,0.271887934,0.493791786,0.182425979,0.238459089,0.140401146,0.846545686,0.987901942
06099,California,Stanislaus County,0.796879975,0.319961796,0.76249602,0.571792423,0.35466412,0.209487424,0.339700732,0.956383317,0.995224451
06101,California,Sutter County,0.757720471,0.423432028,0.726520216,0.316778096,0.279210443,0.348615091,0.418338109,0.910538045,0.989812162
06103,California,Tehama County,0.858643744,0.794969755,0.915313594,0.662846227,0.271887934,0.253740847,0.656160458,0.82107609,0.985991722
06105,California,Trinity County,0.992677491,0.891435848,0.780643107,0.838904807,0.181789239,0.465456861,0.560331105,0.780324737,0.982808023
06107,California,Tulare County,0.837312958,0.603629417,0.957338427,0.475326329,0.283667622,0.35370901,0.319961796,0.977714104,0.99745304
06109,California,Tuolumne County,0.971665075,0.349251831,0.550143266,0.492836676,0.17701369,0.196434257,0.250238777,0.736708055,0.966252786
06111,California,Ventura County,0.753263292,0.239414199,0.346386501,0.454313913,0.211079274,0.387774594,0.05698822,0.927730022,0.991722381
06113,California,Yolo County,0.82362305,0.209169054,0.472461,0.499840815,0.185291309,0.151544094,0.58930277,0.961477237,0.996816301
06115,California,Yuba County,0.831263929,0.361986628,0.746259153,0.773957338,0.449219994,0.308818848,0.487742757,0.913085005,0.994906081
08001,Colorado,Adams County,0.287488061,0.247373448,0.417382999,0.554600446,0.361031519,0.486787647,0.108245782,0.600445718,0.59025788
08003,Colorado,Alamosa County,0.384909265,0.788920726,0.806431073,0.015281757,0.381088825,0.553645336,0.695956702,0.626552053,0.592168099
08005,Colorado,Arapahoe County,0.242279529,0.155364534,0.219356893,0.558739255,0.35243553,0.369627507,0.139127666,0.47214263,0.574021012
08007,Colorado,Archuleta County,0.520534862,0.044253422,0.362623368,0.567335244,0.319325056,0.509073543,0.047437122,0.360076409,0.557465775
08009,Colorado,Baca County,0.556510665,0.907991086,0.572110793,0.254059217,0.871378542,0.323782235,0.70614454,0.301814709,0.540910538
08011,Colorado,Bent County,0.592168099,0.736708055,0.899713467,0.536771729,0.599490608,0.425023878,0.966571156,0.624960204,0.593123209
08013,Colorado,Boulder County,0.263291945,0.064310729,0.12034384,0.475007959,0.321235275,0.1747851,0.23368354,0.461318052,0.583890481
08014,Colorado,Broomfield County,0.205985355,0.047118752,0.068449538,0.723973257,0.310092327,0.158548233,0.00191022,0.382362305,0.574657752
08015,Colorado,Chaffee County,0.305316778,0.332378223,0.215854823,0.132441897,0.306908628,0.480420248,0.593441579,0.41260745,0.571155683
08017,Colorado,Cheyenne County,0.522126711,0.063355619,0.262655205,0.435530086,0.432346387,0.538045209,0.130531678,0.392868513,0.567971983
08019,Colorado,Clear Creek County,0.23368354,0.146450175,0.144858325,0.986310092,0.29703916,0.475644699,0.083731296,0.224450812,0.560967845
08021,Colorado,Conejos County,0.498248965,0.984718243,0.809933142,0.442852595,0.378223496,0.500477555,0.805794333,0.610951926,0.580388411
08023,Colorado,Costilla County,0.339382362,0.986310092,0.921362623,0.922954473,0.323463865,0.532632919,0.695956702,0.561922954,0.542820758
08025,Colorado,Crowley County,0.463546641,0.737981535,0.895256288,0.777141038,0.388092964,0.290671761,0.283030882,0.637376632,0.596943649
08027,Colorado,Custer County,0.316459726,0.652021649,0.243553009,0.88156638,0.320598535,0.624323464,0.072269978,0.210442534,0.519261382
08029,Colorado,Delta County,0.213307864,0.848774276,0.653931869,0.712830309,0.328876154,0.405921681,0.489016237,0.318688316,0.554282076
08031,Colorado,Denver County,0.244508118,0.209487424,0.385864374,0.35307227,0.342884432,0.451130213,0.678127985,0.58611907,0.585163961
08033,Colorado,Dolores County,0.518624642,0.731295766,0.465775231,0.656797198,0.309137217,0.218083413,0.038841133,0.323782235,0.562559694
08035,Colorado,Douglas County,0.230818211,0.014326648,0.020057307,0.700732251,0.315504616,0.121298949,0.00063674,0.29512894,0.582935371
08037,Colorado,Eagle County,0.332378223,0.165552372,0.290353391,0.255651067,0.297994269,0.576886342,0.00286533,0.601719198,0.595033429
08039,Colorado,Elbert County,0.252148997,0.00222859,0.006049029,0.985673352,0.325055715,0.218083413,0.038841133,0.202164916,0.561604585
08041,Colorado,El Paso County,0.336198663,0.064947469,0.224769182,0.631009233,0.319643426,0.347341611,0.042661573,0.461318052,0.575931232
08043,Colorado,Fremont County,0.289716651,0.131168418,0.665393187,0.779051258,0.335243553,0.329831264,0.566061764,0.425023878,0.562559694
08045,Colorado,Garfield County,0.392550143,0.241642789,0.216173193,0.550461636,0.316459726,0.621776504,0.06080866,0.613498886,0.595988539
08047,Colorado,Gilpin County,0.268067494,0.007004139,0.198026106,0.986628462,0.29512894,0.246736708,0.068131168,0.252467367,0.574021012
08049,Colorado,Grand County,0.518306272,0.016555237,0.211397644,0.829672079,0.308500478,0.569563833,0.076727157,0.513530723,0.59057625
08051,Colorado,Gunnison County,0.361668259,0.024832856,0.279210443,0.314867876,0.317414836,0.458134352,0.0614454,0.603629417,0.596625279
08053,Colorado,Hinsdale County,0.35179879,0.161095193,0.064310729,0.927411652,0.325055715,0.480420248,0.104425342,0.312320917,0.565743394
08055,Colorado,Huerfano County,0.492836676,0.715377268,0.855460045,0.072906718,0.325055715,0.462591531,0.94014645,0.360076409,0.512257243
08057,Colorado,Jackson County,0.507163324,0.904807386,0.275708373,0.924227953,0.310410697,0.285259472,0.153454314,0.404011461,0.574657752
08059,Colorado,Jefferson County,0.239732569,0.053486151,0.108245782,0.605221267,0.305635148,0.23272843,0.006685769,0.334606813,0.567971983
08061,Colorado,Kiowa County,0.435848456,0.218401783,0.300541229,0.484240688,0.511302133,0.297675899,0.546322827,0.272843044,0.545686087
08063,Colorado,Kit Carson County,0.609996816,0.578478192,0.306271888,0.46991404,0.58739255,0.438713785,0.679401465,0.564788284,0.58802929
08065,Colorado,Lake County,0.301814709,0.423113658,0.606494747,0.251830627,0.29417383,0.59025788,0.109200891,0.591849729,0.59057625
08067,Colorado,La Plata County,0.275708373,0.165870742,0.157593123,0.198662846,0.303724928,0.401782872,0.072269978,0.455587393,0.578159822
08069,Colorado,Larimer County,0.23241006,0.05762496,0.132760267,0.514485833,0.313594397,0.266475645,0.067812798,0.41260745,0.576249602
08071,Colorado,Las Animas County,0.560649475,0.929640242,0.841451767,0.420248329,0.573065903,0.405921681,0.893346068,0.572429163,0.575612862
08073,Colorado,Lincoln County,0.393186883,0.52976759,0.671442216,0.134988857,0.367398918,0.390958294,0.660617638,0.559694365,0.58771092
08075,Colorado,Logan County,0.420248329,0.110474371,0.377586756,0.240369309,0.356574339,0.445399554,0.751034702,0.509391913,0.578159822
08077,Colorado,Mesa County,0.266157275,0.100923273,0.40942375,0.377586756,0.333333333,0.466730341,0.152180834,0.360076409,0.561604585
08079,Colorado,Mineral County,0.324737345,0.035975804,0.182425979,0.918178924,0.392231773,0.438713785,0.130531678,0.224450812,0.524036931
08081,Colorado,Moffat County,0.523400191,0.539318688,0.551416746,0.230818211,0.419293219,0.615409105,0.622731614,0.556510665,0.591849729
08083,Colorado,Montezuma County,0.505889844,0.874243871,0.552053486,0.360076409,0.300541229,0.550780006,0.068131168,0.437121936,0.562559694
08085,Colorado,Montrose County,0.323782235,0.842406877,0.535498249,0.290671761,0.315186246,0.505253104,0.402419612,0.265202165,0.53135944
08087,Colorado,Morgan County,0.260744986,0.444444444,0.489652977,0.262973575,0.370264247,0.433619866,0.400827762,0.502069405,0.567335244
08089,Colorado,Otero County,0.427570837,0.934734161,0.845590576,0.289716651,0.53231455,0.490926457,0.912129895,0.555237186,0.572110793
08091,Colorado,Ouray County,0.306590258,0.006367399,0.071951608,0.76408787,0.302769819,0.480420248,0.062718879,0.205666985,0.546004457
08093,Colorado,Park County,0.316141356,0.011461318,0.046800382,0.988220312,0.304998408,0.429162687,0.038841133,0.252467367,0.562559694
08095,Colorado,Phillips County,0.442852595,0.507163324,0.200891436,0.214262974,0.642788921,0.596943649,0.109837631,0.408787011,0.557465775
08097,Colorado,Pitkin County,0.319006686,0.084368036,0.17924228,0.40910538,0.2944922,0.475644699,0.578159822,0.522445081,0.59057625
08099,Colorado,Prowers County,0.445717924,0.801973894,0.661572748,0.161413563,0.581980261,0.480420248,0.519898122,0.576886342,0.58707418
08101,Colorado,Pueblo County,0.286532951,0.520216492,0.799745304,0.278255333,0.408150271,0.316141356,0.619229545,0.526265521,0.557465775
08103,Colorado,Rio Blanco County,0.563514804,0.29576568,0.256287806,0.139127666,0.537726839,0.401782872,0.109837631,0.535179879,0.58993951
08105,Colorado,Rio Grande County,0.608723337,0.986628462,0.76504298,0.207258835,0.538045209,0.510028653,0.933460681,0.570518943,0.576249602
08107,Colorado,Routt County,0.387774594,0.015281757,0.17765043,0.071951608,0.297675899,0.35434575,0.140719516,0.556510665,0.594396689
08109,Colorado,Saguache County,0.389684814,0.977714104,0.76631646,0.623049984,0.348296721,0.572429163,0.566061764,0.567653613,0.578796562
08111,Colorado,San Juan County,0.276981853,0.814708691,0.134670487,0.966889526,0.318369946,0.425023878,0.593441579,0.479783508,0.58834766
08113,Colorado,San Miguel County,0.41133397,0.200891436,0.297357529,0.276663483,0.304043298,0.420248329,0.162687042,0.539000318,0.595670169
08115,Colorado,Sedgwick County,0.492199936,0.732887615,0.567335244,0.186564788,0.770455269,0.433619866,0.489016237,0.29512894,0.534543139
08117,Colorado,Summit County,0.284304362,0.241006049,0.23432028,0.055714741,0.29576568,0.627188793,0.00159185,0.556510665,0.593123209
08119,Colorado,Teller County,0.259471506,0.003502069,0.124164279,0.671123846,0.318051576,0.41165234,0.038841133,0.161095193,0.544730977
08121,Colorado,Washington County,0.405603311,0.151862464,0.393823623,0.958930277,0.369309137,0.184972939,0.456542502,0.360076409,0.562559694
08123,Colorado,Weld County,0.268385864,0.184654569,0.267112385,0.839859917,0.372174467,0.382043935,0.019420567,0.544094238,0.58739255
08125,Colorado,Yuma County,0.484240688,0.780643107,0.377268386,0.503342884,0.438077046,0.433619866,0.320280166,0.513530723,0.582935371
09001,Connecticut,Fairfield County,0.289398281,0.261700096,0.1747851,0.266794015,0.049665712,0.260744986,0.558739255,0.040432983,0.039159503
09003,Connecticut,Hartford County,0.075453677,0.398599172,0.257242916,0.112702961,0.080865966,0.049665712,0.727475326,0.028016555,0.025151226
09005,Connecticut,Litchfield County,0.247373448,0.179560649,0.042661573,0.440624005,0.039477873,0.042661573,0.362941738,0.009232728,0.036294174
09007,Connecticut,Middlesex County,0.257879656,0.210124164,0.040114613,0.090098695,0.074498567,0.031518625,0.338745622,0.014645018,0.044253422
09009,Connecticut,New Haven County,0.081502706,0.431391277,0.29703916,0.101878383,0.076090417,0.085004776,0.758357211,0.032792104,0.044253422
09011,Connecticut,New London County,0.258198026,0.308500478,0.267430755,0.361349889,0.068449538,0.047118752,0.474371219,0.031200255,0.054759631
09013,Connecticut,Tolland County,0.276663483,0.108245782,0.021330786,0.682585164,0.096784464,0.024832856,0.200254696,0.043616683,0.099649793
09015,Connecticut,Windham County,0.348615091,0.421521808,0.270296084,0.52849411,0.150907354,0.049665712,0.608723337,0.032792104,0.075772047
10001,Delaware,Kent County,0.619229545,0.282394142,0.571474053,0.522763451,0.218083413,0.23750398,0.540273798,0.690226043,0.062400509
10003,Delaware,New Castle County,0.598217128,0.158229863,0.381725565,0.252148997,0.141992996,0.112384591,0.47182426,0.685132124,0.062400509
10005,Delaware,Sussex County,0.488061127,0.457179242,0.386819484,0.375358166,0.066220949,0.215218083,0.109200891,0.565743394,0.038204394
11001,District of Columbia,District of Columbia,0.114613181,0.276345113,0.440942375,0.063037249,0.11620503,0.063355619,0.779687997,0.876472461,0.262655205
12001,Florida,Alachua County,0.928048392,0.181152499,0.502387775,0.156638013,0.64501751,0.64692773,0.47341611,0.980897803,0.23750398
12003,Florida,Baker County,0.986310092,0.363578478,0.394778733,0.690226043,0.834129258,0.719834448,0.05762496,0.945877109,0.264565425
12005,Florida,Bay County,0.985991722,0.134352117,0.430117797,0.240369309,0.730340656,0.827761859,0.436803566,0.901942057,0.17924228
12007,Florida,Bradford County,0.811524992,0.810251512,0.82617001,0.488379497,0.860235594,0.773002229,0.898758357,0.985036613,0.300222859
12009,Florida,Brevard County,0.954791468,0.163323782,0.35020694,0.286214581,0.593123209,0.727475326,0.23432028,0.800382044,0.075135307
